n_samples,time_binary,time_level
16,0.029350697994232178,0.16891204118728637
32,0.03817472457885742,0.31832523345947267
64,0.04832816123962402,0.7677841305732727
128,0.07857705354690551,2.315489959716797
256,0.14687199592590333,7.0634105682373045
512,0.2522902011871338,14.189799880981445
1024,0.46169180870056153,30.50620789527893
